COUNTY_FIPS,MECS_FT,SECTOR,MMBTU,Unnamed: 0.1,State,County,Year,Days with AQI,Good Days,Moderate Days,Unhealthy for Sensitive Groups Days,Unhealthy Days,Very Unhealthy Days,Hazardous Days,Max AQI,90th Percentile AQI,Median AQI,Days CO,Days NO2,Days Ozone,Days SO2,Days PM2.5,Days PM10
32003,Coal,Mining,298377.9278,515,Nevada,Clark,2016,366,125,215,25,0,1,0,268,93,58,0,27,219,0,114,6
32005,Coal,Manufacturing,127.7504268,516,Nevada,Douglas,2016,336,300,35,1,0,0,0,105,53,26,0,0,0,0,336,0
32005,Coal,Mining,4909.218222,516,Nevada,Douglas,2016,336,300,35,1,0,0,0,105,53,26,0,0,0,0,336,0
32007,Coal,Manufacturing,2471853.272,517,Nevada,Elko,2016,345,340,4,1,0,0,0,134,33,19,0,0,0,0,17,328
32007,Coal,Mining,913279.3593,517,Nevada,Elko,2016,345,340,4,1,0,0,0,134,33,19,0,0,0,0,17,328
32019,Coal,Manufacturing,3201389.167,518,Nevada,Lyon,2016,352,282,69,1,0,0,0,101,61,41,0,0,352,0,0,0
32019,Coal,Mining,103245.9152,518,Nevada,Lyon,2016,352,282,69,1,0,0,0,101,61,41,0,0,352,0,0,0
32023,Coal,Manufacturing,63.87521338,519,Nevada,Nye,2016,366,349,15,1,0,0,1,349,35,15,0,0,0,0,0,366
32023,Coal,Mining,372220.9642,519,Nevada,Nye,2016,366,349,15,1,0,0,1,349,35,15,0,0,0,0,0,366
32031,Coal,Manufacturing,67944.48924,520,Nevada,Washoe,2016,366,234,125,7,0,0,0,108,77,46,0,16,280,0,59,11
32031,Coal,Mining,958815.5539,520,Nevada,Washoe,2016,366,234,125,7,0,0,0,108,77,46,0,16,280,0,59,11
32033,Coal,Manufacturing,10.80037531,521,Nevada,White Pine,2016,361,300,61,0,0,0,0,93,58,43,0,0,358,0,3,0
32033,Coal,Mining,202089.0139,521,Nevada,White Pine,2016,361,300,61,0,0,0,0,93,58,43,0,0,358,0,3,0
32510,Coal,Manufacturing,0,513,Nevada,Carson City,2016,366,303,63,0,0,0,0,93,61,42,0,0,327,0,39,0
32510,Coal,Mining,4982.438597,513,Nevada,Carson City,2016,366,303,63,0,0,0,0,93,61,42,0,0,327,0,39,0
33001,Coal,Manufacturing,39895.5285,522,New Hampshire,Belknap,2016,257,241,16,0,0,0,0,84,49,33,0,0,180,0,77,0
